Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
A,4,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,90,0,0,100,0,0,1,4.87E-04,0.004188342,0.143451867,1.016433905,109.9297827,0.096566474,109.8332163,1.22144203,0.001072961,1.220369069,109.8332163,1.220369069,99.91215622,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,68528,183931,52163,100,33.33333333,?,?,?,?
A,4,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956699543,0.015148279,0.121696753,4.464249169,29.53357021,109.9297827,82.13764394,27.79213878,1.22144203,0.912640488,0.308801542,103.9570858,1.155078731,94.56680727,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.997873472,0.998849583,0.977777778,0.005450971,0.994549029,0.022222222,0.9781893,0.977777778,0.977833435,0.965447365,0.992647928,0.981750633,0.943141792,0.977777778,0,0,0,0,0,0,68528,183931,52163,97.77777778,33.33333333,?,?,?,?
A,5,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,91,0,0,100,0,0,1,7.73E-05,7.33E-04,0.022841135,0.178512443,110.5866366,0.015274217,110.5713624,1.215237765,1.68E-04,1.215069916,110.5713624,1.215069916,99.98618801,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,68528,183750,52344,100,33.33333333,?,?,?,?
A,5,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.008459206,0.086233152,2.499838779,20.99224026,110.5866366,26.98697139,83.59966523,1.215237765,0.296560125,0.91867764,108.065193,1.187529593,97.71993821,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.998707886,0.98548016,0.97124183,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.6996337,?,?,?,?
A,5,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.007670159,0.085629005,2.266661991,20.84516909,110.5866366,54.05401034,56.53262627,1.215237765,0.594000114,0.621237651,108.4104213,1.19132331,98.03211723,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.996865204,0.998383621,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.997609533,0.994194793,0.974879227,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.33333333,?,?,?,?
A,5,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935369318,0.022122188,0.148192099,6.537481639,36.07526891,110.5866366,156.256617,-45.66998042,1.215237765,1.717105682,-0.501867917,102.3671605,1.124913852,92.56738756,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.987460815,0.994953743,0.967032967,0.00970696,0.99029304,0.032967033,0.967846968,0.967032967,0.967296198,0.950495152,0.987618426,0.972294109,0.930614477,0.967032967,0,0,0,0,0,0,68528,183750,52344,96.7032967,33.33333333,?,?,?,?
A,5,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957297044,0.016950895,0.121995035,5.009276782,29.69796434,110.5866366,11.44670448,99.13993214,1.215237765,0.125787961,1.089449804,105.6212003,1.160672531,95.50991287,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,1,1,0.978021978,0.001831502,0.998168498,0.021978022,0.982905983,0.978021978,0.979240091,0.967545702,1,1,0.948898835,0.978021978,0,0,0,0,0,0,68528,183750,52344,97.8021978,33.6996337,?,?,?,?
A,5,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.910718666,0.029342307,0.171176536,8.671148965,41.67050471,110.5866366,1261.225542,-1150.638906,1.215237765,13.85962134,-12.64438358,98.41266817,1.081457892,88.99146514,1,58,0.090909091,3,0.909090909,30,0,0,0.950819672,1,0.974789916,0.929721206,0.949320794,0.939219121,0.956043956,0.058857809,0.941142191,0.043956044,0.955833784,0.956043956,0.954751984,0.920960849,0.951295957,0.936717956,0.901340228,0.956043956,0,0,0,0,0,0,68528,183750,52344,95.6043956,33.33333333,?,?,?,?
A,5,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.015694825,0.121337068,4.638086698,29.53779167,110.5866366,41.8911271,68.69550951,1.215237765,0.460342056,0.754895709,104.2907638,1.146052349,94.30684119,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.997910136,0.998800146,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.995506142,0.981931133,0.942996002,0.978021978,0,0,0,0,0,0,68528,183750,52344,97.8021978,34.06593407,?,?,?,?
A,5,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957216737,0.014807591,0.121045501,4.346744379,29.24650369,111.7337764,60.19825568,51.53552077,1.227843697,0.661519293,0.566324404,105.6161509,1.160617043,94.52481983,1,57,0,0,1,34,0,0,1,1,1,1,1,1,0.978021978,0.00555174,0.99444826,0.021978022,0.978021978,0.978021978,0.978021978,0.972470238,0.990024856,0.975332532,0.940035273,0.978021978,0,0.016,0,0,0,0,68528,183750,52344,97.8021978,33.33333333,?,?,?,?
A,5,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.957406531,0.015000359,0.121713808,4.420656737,29.53770921,109.9297827,130.3371562,-20.40737343,1.22144203,1.448190624,-0.226748594,105.6764154,1.174182393,96.13083257,0.964912281,55,0,0,1,33,0.035087719,2,1,0.964912281,0.982142857,0.953820966,0.994683679,0.99718908,0.977777778,0.001874163,0.998125837,0.022222222,0.982716049,0.977777778,0.978968254,0.960737586,0.995294309,0.975538974,0.952380952,0.977777778,0.007,0,0.015625,0,15.625,0,68528,183931,52163,97.77777778,33.33333333,?,?,?,?
A,5,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,90,0,0,100,0,0,1,0.002989976,0.023650529,0.881155994,5.739549713,109.9297827,0.647286861,109.2824959,1.22144203,0.007192076,1.214249954,109.2824959,1.214249954,99.41118153,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,68528,183931,52163,100,34.07407407,?,?,?,?
A,6,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978856877,0.011270445,0.090472574,3.308421087,21.8596019,111.7337764,51.86432917,59.86944728,1.227843697,0.569937683,0.657906014,108.744858,1.19499844,97.32496427,0.98245614,56,0,0,1,34,0.01754386,1,1,0.98245614,0.991150442,0.976926796,0.997420021,0.998585173,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989328665,0.980149841,0.997991504,0.994338803,0.974827925,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,34.43223443,?,?,?,?
A,6,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935169793,0.019171627,0.129664582,5.665540886,31.56500699,110.5866366,19.27908235,91.30755427,1.215237765,0.211858048,1.003379717,104.605015,1.14950566,94.59100866,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.999477534,0.999707773,0.967032967,0.021145521,0.978854479,0.032967033,0.96978022,0.967032967,0.968024133,0.945417541,0.99880559,0.993185453,0.921050259,0.967032967,0,0,0,0,0,0,68528,183750,52344,98.9010989,34.06593407,?,?,?,?
A,6,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.007554987,0.085584201,2.23262665,20.83426241,110.5866366,54.49588773,56.09074888,1.215237765,0.598855909,0.616381856,108.4332291,1.191573946,98.05274161,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.997910136,0.998887653,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998406356,0.996347546,0.974879227,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.33333333,?,?,?,?
A,6,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.007407018,0.085596614,2.188899301,20.83728411,110.5866366,68.11482735,42.47180927,1.215237765,0.748514586,0.466723179,108.4628331,1.191899264,98.07951158,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.996342738,0.998143236,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.996753247,0.979939017,0.974879227,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.33333333,?,?,?,?
A,6,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.007397418,0.085593158,2.186062539,20.83644281,110.5866366,30.28238778,80.30424884,1.215237765,0.332773492,0.882464273,108.2860633,1.189956739,97.91966425,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.998408002,0.979657248,0.97124183,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.33333333,?,?,?,?
A,6,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978193146,0.007520761,0.085485139,2.222512372,20.81014699,110.5866366,9.469681382,101.1169552,1.215237765,0.104062433,1.111175332,106.7512745,1.173090928,96.53180324,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,0.004395604,0.995604396,0.010989011,0.989417989,0.989010989,0.988692005,0.986367689,0.999400233,0.996728343,0.968069666,0.989010989,0.016,0,0.015625,0,15.625,0,68528,183750,52344,98.9010989,33.33333333,?,?,?,?
A,6,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,85,6,0,93.40659341,6.593406593,0,0.869346734,0.044263638,0.206698293,13.08065524,50.3177736,110.5866366,1172.175641,-1061.589005,1.215237765,12.881051,-11.66581324,93.96473322,1.032579486,84.96933815,0.982758621,57,0.060606061,2,0.939393939,31,0.017241379,1,0.966101695,0.982758621,0.974358974,0.928480416,0.976227795,0.971303708,0.934065934,0.045770896,0.954229104,0.065934066,0.937643571,0.934065934,0.9351592,0.895503818,0.969890549,0.943605781,0.853675214,0.934065934,0,0,0,0,0,0,68528,183750,52344,93.40659341,33.6996337,?,?,?,?
A,6,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.008661021,0.086912203,2.559478508,21.15754567,110.5866366,19.28058842,91.3060482,1.215237765,0.211874598,1.003363167,108.0117772,1.186942606,97.67163598,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.998669645,0.988814757,0.97124183,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.6996337,?,?,?,?
A,6,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956246962,0.014844763,0.11506474,4.374802169,27.92410221,109.9297827,152.988486,-43.05870323,1.22144203,1.699872066,-0.478430036,105.350536,1.170561511,95.83438937,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,0.999468368,0.99969752,0.977777778,0.020129001,0.979870999,0.022222222,0.979358238,0.977777778,0.977752013,0.963896339,0.997927189,0.996722009,0.961545894,0.977777778,0,0,0,0,0,0,68528,183931,52163,98.88888889,34.07407407,?,?,?,?
A,6,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956374212,0.017626057,0.125329463,5.194458923,30.41516233,109.9297827,43.2535666,66.67621613,1.22144203,0.480595184,0.740846846,103.1415511,1.146017234,93.82493855,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.977777778,0.005450971,0.994549029,0.022222222,0.977777778,0.977777778,0.977777778,0.972326807,0.992095465,0.979962249,0.93956044,0.977777778,0,0,0,0,0,0,68528,183931,52163,97.77777778,33.7037037,?,?,?,?
A,7,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978856877,0.00793835,0.085362865,2.330289779,20.62501555,111.7337764,7.593386996,104.1403895,1.227843697,0.083443813,1.144399884,109.4988487,1.203284052,97.99977429,0.98245614,56,0,0,1,34,0.01754386,1,1,0.98245614,0.991150442,0.976926796,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989328665,0.980149841,1,1,0.974827925,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.6996337,?,?,?,?
A,7,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956583969,0.01530437,0.118333047,4.522700651,28.80650536,110.5866366,38.03518428,72.55145233,1.215237765,0.417969058,0.797268707,104.3629801,1.146845935,94.37214414,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978021978,0.005311355,0.994688645,0.021978022,0.978021978,0.978021978,0.978021978,0.972710623,0.994362597,0.982512784,0.93956044,0.978021978,0,0,0,0,0,0,68528,183750,52344,98.9010989,34.06593407,?,?,?,?
A,7,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.008930698,0.086791504,2.639172489,21.12816316,110.5866366,55.61756824,54.96906838,1.215237765,0.611182069,0.604055696,108.1397686,1.188349106,97.7873746,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.997910136,0.998887653,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998275534,0.994516045,0.974879227,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.6996337,?,?,?,?
A,7,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956583969,0.014816029,0.121052896,4.378387602,29.46861407,110.5866366,94.67617213,15.91046449,1.215237765,1.040397496,0.174840269,104.6496669,1.14999634,94.63138597,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.99477534,0.99731039,0.978021978,0.02022977,0.97977023,0.021978022,0.978021978,0.978021978,0.978021978,0.957792208,0.994576852,0.974317695,0.946633826,0.978021978,0,0,0,0,0,0,68528,183750,52344,97.8021978,33.33333333,?,?,?,?
A,7,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.912225705,0.030957563,0.171936739,9.14848463,41.85556527,110.5866366,1315.071856,-1204.485219,1.215237765,14.45133908,-13.23610131,99.57497488,1.094230493,90.04250236,1,58,0.060606061,2,0.939393939,31,0,0,0.966666667,1,0.983050847,0.952932741,0.950888192,0.937221417,0.956043956,0.04045954,0.95954046,0.043956044,0.95952381,0.956043956,0.956319917,0.930417383,0.953373732,0.926321858,0.907275453,0.956043956,0,0,0,0,0,0,68528,183750,52344,95.6043956,33.6996337,?,?,?,?
A,7,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.007800935,0.085713878,2.305308551,20.86583021,110.5866366,11.99376511,98.59287151,1.215237765,0.131799617,1.083438148,108.2040877,1.189055908,97.8455363,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.999700117,0.998219373,0.97124183,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.6996337,?,?,?,?
A,7,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.007690797,0.085671378,2.272760789,20.85548421,110.5866366,25.72905041,84.85758621,1.215237765,0.282736818,0.932500947,108.2269306,1.189306929,97.86619242,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.999007769,0.989495029,0.97124183,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.33333333,?,?,?,?
A,7,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.936229853,0.022014792,0.148073315,6.505744077,36.04635246,110.5866366,73.88518915,36.70144746,1.215237765,0.811925156,0.403312609,103.8986322,1.141743211,93.95224903,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99738767,0.998631637,0.967032967,0.002747253,0.997252747,0.032967033,0.976923077,0.967032967,0.969454484,0.956059096,0.997773472,0.994708995,0.924944587,0.967032967,0,0,0,0,0,0,68528,183750,52344,96.7032967,33.33333333,?,?,?,?
A,7,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.977919529,0.00422808,0.046449227,1.246029542,11.27237549,109.9297827,1.163701195,108.7660815,1.22144203,0.012930013,1.208512017,108.7660815,1.208512017,98.94141409,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,1,1,0.988888889,0.019191919,0.980808081,0.011111111,0.98908046,0.988888889,0.988509848,0.978730983,1,1,0.971460424,0.988888889,0,0,0,0,0,0,68528,183931,52163,100,33.7037037,?,?,?,?
A,7,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956699543,0.015608057,0.121945008,4.599747292,29.59381713,109.9297827,75.72842033,34.2013624,1.22144203,0.841426893,0.380015138,103.8594452,1.153993836,94.47798643,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.996810207,0.998329156,0.977777778,0.005450971,0.994549029,0.022222222,0.9781893,0.977777778,0.977833435,0.965447365,0.996735236,0.978362728,0.943141792,0.977777778,0,0,0,0,0,0,68528,183931,52163,97.77777778,33.7037037,?,?,?,?
A,8,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956583969,0.014706766,0.121046302,4.346098727,29.46700878,110.5866366,66.18942258,44.39721404,1.215237765,0.727356292,0.487881473,104.4926251,1.148270606,94.48937801,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978021978,0.005311355,0.994688645,0.021978022,0.978021978,0.978021978,0.978021978,0.972710623,0.992623677,0.972354537,0.93956044,0.978021978,0,0,0,0,0,0,68528,183750,52344,97.8021978,33.33333333,?,?,?,?
A,8,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935169793,0.019586108,0.132961825,5.788027043,32.36767434,110.5866366,81.90565264,28.68098398,1.215237765,0.900062117,0.315175648,104.5912475,1.149354368,94.57855909,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.995820272,0.997910136,0.967032967,0.021145521,0.978854479,0.032967033,0.96978022,0.967032967,0.968024133,0.945417541,0.996289425,0.978722072,0.921050259,0.967032967,0,0,0,0,0,0,68528,183750,52344,97.8021978,33.6996337,?,?,?,?
A,8,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.911821705,0.029749769,0.171218637,8.791561015,41.68075368,110.5866366,119.4980391,-8.911402499,1.215237765,1.313165265,-0.0979275,98.33026089,1.080552317,88.91694683,1,58,0.060606061,2,0.939393939,31,0,0,0.966666667,1,0.983050847,0.952932741,0.997910136,0.998825542,0.956043956,0.04045954,0.95954046,0.043956044,0.956776557,0.956043956,0.95579065,0.930854548,0.987133562,0.969373948,0.885778854,0.956043956,0,0,0,0,0,0,68528,183750,52344,95.6043956,33.6996337,?,?,?,?
A,8,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.008549055,0.086554413,2.526390711,21.07044664,110.5866366,22.40980741,88.17682921,1.215237765,0.24626162,0.968976145,108.0411531,1.187265419,97.69819972,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.998538824,0.985151753,0.97124183,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.6996337,?,?,?,?
A,8,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,91,0,0,100,0,0,1,7.63E-05,4.13E-04,0.022541339,0.100512084,110.5866366,0.015038012,110.5715986,1.215237765,1.65E-04,1.215072512,110.5715986,1.215072512,99.9864016,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,68528,183750,52344,100,33.33333333,?,?,?,?
A,8,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.007640014,0.085625668,2.257753583,20.84435694,110.5866366,54.98127746,55.60535916,1.215237765,0.604189862,0.611047903,108.4159885,1.191384489,98.03715151,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99738767,0.998631637,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998073355,0.996184371,0.974879227,0.989010989,0,0,0,0,0,0,68528,183750,52344,98.9010989,33.33333333,?,?,?,?
A,8,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.934875954,0.022531457,0.148253847,6.658427529,36.09030062,110.5866366,1207.328411,-1096.741774,1.215237765,13.26734518,-12.05210741,102.2844033,1.124004432,92.49255288,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.965517241,0.964549669,0.967032967,0.024625375,0.975374625,0.032967033,0.967032967,0.967032967,0.967032967,0.942407592,0.964028096,0.955735998,0.933813313,0.967032967,0,0,0,0,0,0,68528,183750,52344,96.7032967,33.6996337,?,?,?,?
A,8,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95751634,0.017096764,0.123724262,5.018727639,29.89373458,111.7337764,60.99840545,50.73537099,1.227843697,0.670312148,0.557531549,105.2618901,1.156724067,94.20776189,0.98245614,56,0,0,1,34,0.01754386,1,1,0.98245614,0.991150442,0.976926796,0.997936017,0.998849583,0.978021978,0.00555174,0.99444826,0.021978022,0.978414443,0.978021978,0.978073254,0.966011161,0.997276314,0.988462123,0.943370494,0.978021978,0,0,0,0,0,0,68528,183750,52344,97.8021978,33.6996337,?,?,?,?
A,8,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956246962,0.015189112,0.121740286,4.476283009,29.54413477,109.9297827,160.5628796,-50.63309692,1.22144203,1.784031996,-0.562589966,105.2802335,1.169780372,95.77043714,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,0.999468368,0.99969752,0.977777778,0.020129001,0.979870999,0.022222222,0.979358238,0.977777778,0.977752013,0.963896339,0.997272486,0.994483418,0.961545894,0.977777778,0,0,0,0,0,0,68528,183931,52163,97.77777778,33.33333333,?,?,?,?
A,8,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,90,0,0,100,0,0,1,6.91E-04,0.005781689,0.203681404,1.40310993,109.9297827,0.137986435,109.7917963,1.22144203,0.001533183,1.219908848,109.7917963,1.219908848,99.87447766,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,68528,183931,52163,100,33.7037037,?,?,?,?
A,9,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,91,0,0,100,0,0,1,1.31E-04,7.33E-04,0.038620118,0.178483979,110.5866366,0.025788939,110.5608477,1.215237765,2.83E-04,1.21495437,110.5608477,1.21495437,99.97667988,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,68528,183750,52344,100,33.33333333,?,?,?,?
